,,,,,,,,,,,,,,,,
CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
13-02-0286-46,13-006,HUEHUETENANGO,CHIANTLA,"COLEGIO PRIVADO MIXTO ""RIO QUISIL""",ALDEA SAN FRANCISCO LAS FLORES,40586074,JUAN CARLOS TEBAL?N JU?REZ,MAYNOR ALBERTO VEL?SQUEZ CH?VEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-02-0290-46,13-005,HUEHUETENANGO,CHIANTLA,"COLEGIO ""JUAN PABLOII""",5TA. AVENDIA 4-13 ZONA 1,58014531,AUGUSTO RENE CASTILLO AGUIRRE,MARIA VIRGINIA GOMEZ MENDEZ DE ALVA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),HUEHUETENANGO
13-02-0296-46,13-005,HUEHUETENANGO,CHIANTLA,COLEGIO INTEGRAL HUMANISTICO CHIANTLECO,CANT?N LA LAGUNITA ZONA 3 CHIANTLA,77659286,AUGUSTO RENE CASTILLO AGUIRRE,ANTONIO RA?L L?PEZ VILLATORO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-02-0306-46,13-005,HUEHUETENANGO,CHIANTLA,COLEGIO PARROQUIAL NUESTRA SE•ORA DE CANDELARIA,CANT?N PARROQUIA,77253152,AUGUSTO RENE CASTILLO AGUIRRE,SILVIA YANIRA TIGöIL? MART?NEZ DE TELLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-02-0307-46,13-060,HUEHUETENANGO,CHIANTLA,CENTRO DE EDUCACI?N EXTRAESCOLAR CEEX FE Y ALEGR?A NO. 12,"ALDEA CHUSCAJ, ZONA 4 CHIANTLA",77644550,AROLDO HOSBERI SOSA L?PEZ,GERVIN GEOVANI JUSTINIANO CASTA•EDA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),HUEHUETENANGO
13-02-0308-46,13-060,HUEHUETENANGO,CHIANTLA,"CENTRO DE EDUCACI?N EXTRAESCOLAR CEEX- CENTRO DE EDUCACI?N B?SICA ALTERNATIVA DE CHIANTLA PMF""",CABECERA MUNICIPAL,32344761,AROLDO HOSBERI SOSA L?PEZ,YEINNER WOTZBELY MART?NEZ VILLATORO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-02-6384-46,13-005,HUEHUETENANGO,CHIANTLA,COLEGIO PRIVADO MIXTO GENESIS,11 AV. 8-25 ZONA 3,,AUGUSTO RENE CASTILLO AGUIRRE,,DIVERSIFICADO,PRIVADO,URBANA,TEMPORAL TITULOS,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-03-0047-46,13-009,HUEHUETENANGO,MALACATANCITO,COLEGIO PRIVADO MIXTO XEPON,ALDEA XEPON GRANDE,52030306,JULIO ESCOBEDO DEL VALLE,APOLONIO MARINO RODRIGUEZ MORALES,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-03-0048-46,13-010,HUEHUETENANGO,MALACATANCITO,COLEGIO MIXTO INTERCULTURAL MALACATANCITO,CABECERA MUNICIPAL,57720727,JULIO ESCOBEDO DEL VALLE,JUAN ALONZO RAMOS RAMOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-03-0049-46,13-010,HUEHUETENANGO,MALACATANCITO,COLEGIO MIXTO INTERCULTURAL MALACATANCITO,CABECERA MUNICIPAL,57720727,JULIO ESCOBEDO DEL VALLE,JUAN ALONZO RAMOS RAMOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-03-0050-46,13-010,HUEHUETENANGO,MALACATANCITO,COLEGIO MIXTO INTERCULTURAL MALACATANCITO,CABECERA MUNICIPAL,57720727,JULIO ESCOBEDO DEL VALLE,JUAN ALONZO RAMOS RAMOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-03-0051-46,13-010,HUEHUETENANGO,MALACATANCITO,"LICEO CAT?LICO MIXTO ""SAGRADO CORAZ?N DE JES?S""","CALZADA FêLIX CALDER?N AVILA 0-15, ZONA 6, BARRIO LA COMUNIDAD",77569558,JULIO ESCOBEDO DEL VALLE,TOMASA ZACAR?AS DOMINGO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-03-0055-46,13-009,HUEHUETENANGO,MALACATANCITO,ASOCIACION DE MAESTROS DE EDUCACION RURAL DE GUATEMALA -AMERG-,ALDEA XEPON CHIQUITO,53013050,JULIO ESCOBEDO DEL VALLE,PABLO TAYUN SONTAY,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-03-0059-46,13-009,HUEHUETENANGO,MALACATANCITO,ASOCIACI?N DE MAESTROS DE EDUCACI?N RURAL DE GUATEMALA -AMERG-,XEPON CHIQUITO,40659542,JULIO ESCOBEDO DEL VALLE,PABLO TAY?N SONTAY,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-03-0060-46,13-010,HUEHUETENANGO,MALACATANCITO,COLEGIO PARROQUIAL MIXTO SANTA ANA,"CALZADA FêLIX CALDER?N AVILA 0-15, ZONA 6 BARRIO LA COMUNIDAD",77569558,JULIO ESCOBEDO DEL VALLE,TOMASA ZACAR?AS DOMINGO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-03-0064-46,13-010,HUEHUETENANGO,MALACATANCITO,INSTITUTO MUNICIPAL DE EDUCACI?N DIVERSIFICADA NOCTURNA,BARRIO SAN JOAQU?N,50073799,JULIO ESCOBEDO DEL VALLE,SERGIO ADEMAR AVILA MOLINA,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),HUEHUETENANGO
13-03-0065-46,13-010,HUEHUETENANGO,MALACATANCITO,"LICEO PRIVADO MIXTO ""EMANUEL""",CABECERA MUNICIPAL,50054877,JULIO ESCOBEDO DEL VALLE,SAIRO BACILIO VILLATORO V?SQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-03-0067-46,13-010,HUEHUETENANGO,MALACATANCITO,"LICEO PRIVADO MIXTO ""EMANUEL""",CABECERA MUNICIPAL,50054877,JULIO ESCOBEDO DEL VALLE,SAIRO BACILIO VILLATORO V?SQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-03-0068-46,13-010,HUEHUETENANGO,MALACATANCITO,"LICEO PRIVADO MIXTO ""EMANUEL""",CABECERA MUNICIPAL,50054877,JULIO ESCOBEDO DEL VALLE,SAIRO BACILIO VILLATORO V?SQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-03-0069-46,13-010,HUEHUETENANGO,MALACATANCITO,COLEGIO TECNOL?GICO RURAL,CASER?O TOJOCH?N,53322650,JULIO ESCOBEDO DEL VALLE,MICHAEL AROLDO RODR?GUEZ L?PEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-03-0070-46,13-010,HUEHUETENANGO,MALACATANCITO,COLEGIO TECNOL?GICO RURAL,"CASER?O TOJOCH?N, ALDEA PUCAL",53226509,JULIO ESCOBEDO DEL VALLE,MICHAEL AROLDO RODR?GUEZ L?PEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-04-0070-46,13-011,HUEHUETENANGO,CUILCO,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA YERBA BUENA ALTA,44949669,DELMY ELISAMA CHAVEZ ROBLERO,BENIGNO ODILIO GONZ?LEZ VEL?SQUEZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-04-0091-46,13-011,HUEHUETENANGO,CUILCO,INSTITUTO DE NIVEL DIVERSIFICADO POR COOPERATIVA,"CASER?O EL CARRIZAL, ALDEA EL TRIUNFO",40401004,DELMY ELISAMA CHAVEZ ROBLERO,NELBYN DOMIDIO REINOSO MORALES,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-04-0098-46,13-011,HUEHUETENANGO,CUILCO,INSTITUTO DE EDUCACI?N DIVERSIFICADA POR COOPERATIVA,ALDEA POSONICAPA CHIQUITO,51894002,DELMY ELISAMA CHAVEZ ROBLERO,YOVANY CANDELARIO G?LVEZ BARRIOS,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-04-6414-46,13-011,HUEHUETENANGO,CUILCO,INSTITUTO NORMAL MIXTO PRIVADO SAN ANDRES,CABECERA MUNICIPAL,49771646,DELMY ELISAMA CHAVEZ ROBLERO,JES?S CATALINO HERRERA DE LE?N,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-04-6751-46,13-011,HUEHUETENANGO,CUILCO,COLEGIO PRIVADO MIXTO PERLA ESCONDIDA,CABECERA MUNICIPAL,30846812,DELMY ELISAMA CHAVEZ ROBLERO,SERGIO DANILO PêREZ MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-04-7117-46,13-011,HUEHUETENANGO,CUILCO,COLEGIO INTEGRAL EMPRESARIAL CUILQUENSE POR MADUREZ,CABECERA MUNICIPAL,31790719,DELMY ELISAMA CHAVEZ ROBLERO,FLORIBERTA ADALID CARBAJAL JU?REZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-04-7122-46,13-011,HUEHUETENANGO,CUILCO,COLEGIO PRIVADO MIXTO JOSE ERNESTO MONZON,,,DELMY ELISAMA CHAVEZ ROBLERO,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-04-7123-46,13-011,HUEHUETENANGO,CUILCO,COLEGIO PRIVADO MIXTO JOSE ERNESTO MONZON,CABECERA MUNICIPAL,57234249,DELMY ELISAMA CHAVEZ ROBLERO,CARLOS ROBERTO MORENO D?AZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-05-0027-46,13-014,HUEHUETENANGO,NENTON,COLEGIO PARROQUIAL PRIVADO MIXTO NUESTRO SE•OR DE ESQUIPULAS,CABECERA MUNICIPAL,,KARINA CONCEPCION LOPEZ ALVARADO DE CASTILLO,---,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-05-0035-46,13-014,HUEHUETENANGO,NENTON,COLEGIO PRIVADO MIXTO NENTONENSE,NENTON,50327661,KARINA CONCEPCION LOPEZ ALVARADO DE CASTILLO,ERVIN ABILIO LOPEZ GRANADOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-05-0041-46,13-014,HUEHUETENANGO,NENTON,"COLEGIO EVANGêLICO MIXTO ""LA VID VERDADERA""",CABECERA MUNICIPAL,77800398,KARINA CONCEPCION LOPEZ ALVARADO DE CASTILLO,JOSê LUIS SANTOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-05-0043-46,13-015,HUEHUETENANGO,NENTON,COLEGIO MIXTO CHACULENSE CONNIE VANDERHYDEN,"COLONIA NUEVA ESPERANZA, CHACUL?",51923824,KARINA CONCEPCI?N L?PEZ ALVARADO DE CASTILLO,MARIO ROLANDO MONTEJO L?PEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-05-0044-46,13-014,HUEHUETENANGO,NENTON,"COLEGIO PRIVADO MIXTO ""NENTONENSE""",CABECERA MUNICIPAL,50327661,KARINA CONCEPCION LOPEZ ALVARADO DE CASTILLO,ELVIN AVILIO L?PEZ GRANADOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-05-5932-46,13-014,HUEHUETENANGO,NENTON,COLEGIO EVANGELICO MIXTO LA VID VERDADERA,CABECERA MUNICIPAL,77800398,KARINA CONCEPCION LOPEZ ALVARADO DE CASTILLO,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),HUEHUETENANGO
13-06-0052-46,13-017,HUEHUETENANGO,SAN PEDRO NECTA,"LICEO TECNOLOGICO ""FLOR DEL CAFE""",ALDEA RIO OCHO,40653620,OLDA ONEDY HERRERA LOPEZ,EDGAR NAPOLEON HERRERA RECINOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-06-0055-46,13-016,HUEHUETENANGO,SAN PEDRO NECTA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA EL TZALAY,53632340,SA?L EDUARDO MORALES MEJ?A,MARIA ELENA LOPEZ HERNANDEZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-06-0061-46,13-017,HUEHUETENANGO,SAN PEDRO NECTA,CENTRO EDUCATIVO MAYA SOCIAL PARTICULAR B?ELAJ N?OJ,ALDEA HUIXOC,40558094,OLDA ONEDY HERRERA LOPEZ,FREDDY ELPIDIO AGUIRRE HERRERA,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-06-0065-46,13-017,HUEHUETENANGO,SAN PEDRO NECTA,LICEO PREUNIVERSITARIO MIXTO DEL VALLE,ALDEA EL PALMAR,57612234,OLDA ONEDY HERRERA LOPEZ,VILMA JUDITH NAVICHOQUE RECINOS DE CASTILLO,DIVERSIFICADO,COOPERATIVA,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-06-0066-46,13-016,HUEHUETENANGO,SAN PEDRO NECTA,"COLEGIO MIXTO ""LA CONCORDIA""",CABECERA MUNICIPAL,50483080,SA?L EDUARDO MORALES MEJ?A,FRANCISCO ANTONIO CASTILLO CAMPOSECO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-06-5758-46,13-016,HUEHUETENANGO,SAN PEDRO NECTA,COLEGIO EVANGELICO MIXTO GETSEMANI,"SAN PEDRO NECTA, HUEHUETENANGO",77918301,SA?L EDUARDO MORALES MEJ?A,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-06-6072-46,13-016,HUEHUETENANGO,SAN PEDRO NECTA,INSTITUTO PRIVADO MIXTO 'SAMPEDRANO',CANTON EL LLANO,44955412,SA?L EDUARDO MORALES MEJ?A,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-06-6756-46,13-016,HUEHUETENANGO,SAN PEDRO NECTA,COLEGIO EVANGêLICO MIXTO GETSEMAN?,CABECERA MUNICIPAL,77226921,SA?L EDUARDO MORALES MEJ?A,EMIGDIO GUDIEL RAMOS L?PEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),HUEHUETENANGO
13-06-7127-46,13-016,HUEHUETENANGO,SAN PEDRO NECTA,COLEGIO INTEGRAL EMPRESARIAL SAMPEDRANO POR MADUREZ,CABECERA MUNICIPAL,47265892,SA?L EDUARDO MORALES MEJ?A,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-07-0016-46,13-051,HUEHUETENANGO,JACALTENANGO,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CABECERA MUNICIPAL,48187061,SEBASTI?N PRUDENCIO HERN?NDEZ C?RDENAS,CANDELARIA ODILIA SILVESTRE MONTEJO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-07-0027-46,13-051,HUEHUETENANGO,JACALTENANGO,LICEO MIXTO PRIVADO CAMPOSECO,CANTON EL LLANO,77226326,SEBASTI?N PRUDENCIO HERN?NDEZ C?RDENAS,GILDA ANGêLICA CAMPOSECO D.,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-07-0028-46,13-051,HUEHUETENANGO,JACALTENANGO,LICEO MIXTO PRIVADO CAMPOSECO,CANTON EL LLANO,77226326,SEBASTI?N PRUDENCIO HERN?NDEZ C?RDENAS,MANUEL DOMINGO CARDONA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),HUEHUETENANGO
13-07-0029-46,13-051,HUEHUETENANGO,JACALTENANGO,LICEO MIXTO PRIVADO CAMPOSECO,CANTON EL LLANO,46498214,SEBASTI?N PRUDENCIO HERN?NDEZ C?RDENAS,GILBERTO APARICIO CAMPOSECO HERN?NDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-07-0036-46,13-051,HUEHUETENANGO,JACALTENANGO,ASOCIACION DE MAESTROS DE EDUCACION RURAL DE GUATEMALA -AMERG-,ALDEA CHEJBAL,53013050,SEBASTI?N PRUDENCIO HERN?NDEZ C?RDENAS,JESUS NATIVIDAD MONTEJO QUI•ONEZ,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-07-0039-46,13-051,HUEHUETENANGO,JACALTENANGO,INSTITUTO MIXTO COMUNITARIO DE EDUCACION BILINGUE INTERCULTURAL QANIL,ALDE EL LIMONAR,0,SEBASTI?N PRUDENCIO HERN?NDEZ C?RDENAS,MARIA ADICELA SILVESTRE DOMINGO,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,BILINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-07-0041-46,13-051,HUEHUETENANGO,JACALTENANGO,INSTITUTO MIXTO COMUNITARIO DE EDUCACION BILINGUE INTERCULTURA LA ASUNCION,ALDEA TZISBAJ,57220119,SEBASTI?N PRUDENCIO HERN?NDEZ C?RDENAS,ENRIQUE ARISMENDY CASTILLO JIMêNEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-07-0043-46,13-051,HUEHUETENANGO,JACALTENANGO,INSTITUTO MIXTO COMUNITARIO DE EDUCACION BILINGUE INTERCULTURAL AL DESPERTAR,SAN MARCOS HUISTA,30568826,SEBASTI?N PRUDENCIO HERN?NDEZ C?RDENAS,FEBE ISIDORA JOSê PêREZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-07-0045-46,13-051,HUEHUETENANGO,JACALTENANGO,ASOCIACI?N DE MAESTROS DE EDUCACI?N RURAL DE GUATEMALA -AMERG-,ALDEA CHEJBAL,40839394,SEBASTI?N PRUDENCIO HERN?NDEZ C?RDENAS,JES?S ERNESTO HERN?NDEZ ROS,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-07-0046-46,13-018,HUEHUETENANGO,JACALTENANGO,INSTITUTO MIXTO B`ALUNH Q`ANA,CANT?N SAN SEBASTI?N,77632581,JUAN TELESFORO MENDOZA MONTEJO,GREGORIO DELGADO CARDENAS,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-07-0047-46,13-051,HUEHUETENANGO,JACALTENANGO,"LICEO MIXTO ""JACALTECO""",CANT?N PARROQUIA,30105278,SEBASTI?N PRUDENCIO HERN?NDEZ C?RDENAS,UBALDO VIDAL MATEO HERN?NDEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-07-0048-46,13-051,HUEHUETENANGO,JACALTENANGO,"INSITUTO MIXTO COMUNITARIO DE EDUCACI?N BILINGöE INTERCULTURAL ""Q?ANIL""",ALDEA EL LIMONAR,58095698,SEBASTI?N PRUDENCIO HERN?NDEZ C?RDENAS,EDITH NOHEM? DOMINGO DOMINGO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-07-0049-46,13-051,HUEHUETENANGO,JACALTENANGO,"INSTITUTO MIXTO ""LA LAGUNA DE LAS FLORES""",ALDEA LA LAGUNA,46675152,SEBASTI?N PRUDENCIO HERN?NDEZ C?RDENAS,JOSê ALBERTO CASTILLO HURTADO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-07-0053-46,13-051,HUEHUETENANGO,JACALTENANGO,"COLEGIO PRIVADO MIXTO ""SAN JOSê TZISBAJ""",ALDEA TZISBAJ,50315824,SEBASTI?N PRUDENCIO HERN?NDEZ C?RDENAS,JES?S BENIGNO DOMINGO D?AZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-07-0054-46,13-051,HUEHUETENANGO,JACALTENANGO,LICEO PRIVADO MIXTO INTERCULTURAL DE OCCIDENTE,ALDEA BUXUP,33468963,SEBASTI?N PRUDENCIO HERN?NDEZ C?RDENAS,RAM?N AMILCAR FELIPE SILVESTRE,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-07-0055-46,13-051,HUEHUETENANGO,JACALTENANGO,"INSTITUTO PRIVADO MIXTO DIVERSIFICADO ""JACALTENANGO""",CANT?N SAN SEBASTI?N,55273723,SEBASTI?N PRUDENCIO HERN?NDEZ C?RDENAS,ISIDORA QUI•ONEZ MONTEJO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-07-0056-46,13-051,HUEHUETENANGO,JACALTENANGO,"INSTITUTO PRIVADO MIXTO DIVERSIFICADO ""JACALTENANGO""",CANT?N SAN SEBASTI?N,59851269,SEBASTI?N PRUDENCIO HERN?NDEZ C?RDENAS,ISIDORA QUI•ONEZ MONTEJO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),HUEHUETENANGO
13-07-0063-46,13-051,HUEHUETENANGO,JACALTENANGO,"INSTITUTO PRIVADO MIXTO DIVERSIFICADO ""JACALTENANGO""",CANT?N SAN SEBASTIAN,59851269,SEBASTI?N PRUDENCIO HERN?NDEZ C?RDENAS,MAR?A SALOMê ROS S?NCHEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-07-0064-46,13-051,HUEHUETENANGO,JACALTENANGO,"INSTITUTO PRIVADO MIXTO DIVERSIFICADO ""JACALTENANGO""",CANT?N SAN SEBASTIAN,59851269,SEBASTI?N PRUDENCIO HERN?NDEZ C?RDENAS,MAR?A SALOMê ROS S?NCHEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-07-0066-46,13-051,HUEHUETENANGO,JACALTENANGO,"CENTRO EDUCATIVO COMUNITARIO ""SAN JOSê TZISBAJ""","CANT?N PARROQUIA, ALDEA TZISBAJ",50315824,SEBASTI?N PRUDENCIO HERN?NDEZ C?RDENAS,JES?S BENIGNO DOMINGO D?AZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-07-0433-46,13-051,HUEHUETENANGO,JACALTENANGO,INSTITUTO MIXTO B ALUNH Q ANA,CANTON SAN SEBASTIAN,77632533-77632581,SEBASTI?N PRUDENCIO HERN?NDEZ C?RDENAS,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-07-6385-46,13-051,HUEHUETENANGO,JACALTENANGO,INSTITUTO PRIVADO MIXTO DIVERSIFICADO JACALTENANGO,CANT?N SAN SEBASTI?N,55273723,SEBASTI?N PRUDENCIO HERN?NDEZ C?RDENAS,ISIDORA QUI•?NEZ MONTEJO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-07-6871-46,13-051,HUEHUETENANGO,JACALTENANGO,LICEO MIXTO PRIVADO CAMPOSECO,CANTON LLANO,46498214,SEBASTI?N PRUDENCIO HERN?NDEZ C?RDENAS,GILBERTO APARICIO CAMPOSECO HERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
